benchmark,solver,configuration,wallclock time,status,result
cnf/rnd-qhid/fla-qhid-220-4.cnf,dimetheus,randomsat,0.0303199,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-4.cnf,expGlucoseSilent,default,0.140308,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-4.cnf,lawa,default,0.00907706,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-4.cnf,probSAT,RANDOM,0.00989204,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-4.cnf,Sparrow2Riss-2018,NOLIMIT,0.0648009,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-4.cnf,YalSAT,default,0.0193049,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,1.07356,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,1.09901,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-1.cnf,gluHack,default,2.61575,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-1.cnf,CPSparrow,default,5000.07,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-1.cnf,dimetheus,randomsat,5000.08,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-1.cnf,expGlucoseSilent,default,3.11473,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-1.cnf,lawa,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-1.cnf,probSAT,RANDOM,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-320-1.cnf,Sparrow2Riss-2018,NOLIMIT,362.439,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-320-1.cnf,YalSAT,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0829159,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.081332,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-5.cnf,gluHack,default,0.343006,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-5.cnf,CPSparrow,default,256.674,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-5.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-5.cnf,expGlucoseSilent,default,0.0353589,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-5.cnf,lawa,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-5.cnf,probSAT,RANDOM,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-220-5.cnf,Sparrow2Riss-2018,NOLIMIT,305.162,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-220-5.cnf,YalSAT,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.189901,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.189739,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-5.cnf,gluHack,default,0.123313,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-5.cnf,CPSparrow,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-5.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-5.cnf,expGlucoseSilent,default,0.125491,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-5.cnf,lawa,default,5000.09,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-5.cnf,probSAT,RANDOM,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-300-5.cnf,Sparrow2Riss-2018,NOLIMIT,342.825,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-300-5.cnf,YalSAT,default,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,1.77644,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,1.76451,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-3.cnf,gluHack,default,11.4031,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-3.cnf,CPSparrow,default,0.180872,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-3.cnf,dimetheus,randomsat,0.032647,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-3.cnf,expGlucoseSilent,default,7.75598,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-3.cnf,lawa,default,0.0159671,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-3.cnf,probSAT,RANDOM,0.014073,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-3.cnf,Sparrow2Riss-2018,NOLIMIT,0.105941,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-3.cnf,YalSAT,default,0.0200539,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,1.9227,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,1.92084,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-2.cnf,gluHack,default,10.3947,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-2.cnf,CPSparrow,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-2.cnf,dimetheus,randomsat,5000.08,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-2.cnf,expGlucoseSilent,default,6.02809,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-2.cnf,lawa,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-2.cnf,probSAT,RANDOM,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-2.cnf,Sparrow2Riss-2018,NOLIMIT,327.927,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-2.cnf,YalSAT,default,4999.83,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-1.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.942868,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-1.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.9444,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-1.cnf,gluHack,default,11.4647,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-1.cnf,CPSparrow,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-1.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-1.cnf,expGlucoseSilent,default,5.84807,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-1.cnf,lawa,default,4999.96,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-1.cnf,probSAT,RANDOM,4999.9,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-1.cnf,Sparrow2Riss-2018,NOLIMIT,327.497,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-1.cnf,YalSAT,default,5000.04,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,4.92672,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,4.85675,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-5.cnf,gluHack,default,11.3635,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-5.cnf,CPSparrow,default,5000.02,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-5.cnf,dimetheus,randomsat,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-5.cnf,expGlucoseSilent,default,11.1491,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-5.cnf,lawa,default,5000.08,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-5.cnf,probSAT,RANDOM,4999.99,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-5.cnf,Sparrow2Riss-2018,NOLIMIT,312.883,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-5.cnf,YalSAT,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-4.cnf,glucose-3.0_PADC_10_NoDRUP,default,25.6698,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-4.cnf,glucose-3.0_PADC_3_NoDRUP,default,20.6788,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-4.cnf,gluHack,default,8.595,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-4.cnf,CPSparrow,default,5000.03,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-4.cnf,dimetheus,randomsat,5000.05,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-4.cnf,expGlucoseSilent,default,5.46675,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-4.cnf,lawa,default,4999.94,timeout(cpu),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-4.cnf,probSAT,RANDOM,5000.06,timeout(wallclock),UNKNOWN
cnf/rnd-qhid/fla-qhid-400-4.cnf,Sparrow2Riss-2018,NOLIMIT,338.873,complete,SAT-VERIFIED
cnf/rnd-qhid/fla-qhid-400-4.cnf,YalSAT,default,5000.04,timeout(cpu),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.1,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.03,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,gluHack,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,CPSparrow,default,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,dimetheus,randomsat,452.589,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,expGlucoseSilent,default,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,lawa,default,4999.98,timeout(cpu),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,probSAT,RANDOM,517.491,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.12-v1000000-c4120000/unif-k3-r4.12-v1000000-c4120000-S2546611150396784489.cnf.bz2,YalSAT,default,259.195,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.1,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,gluHack,default,5000.09,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,CPSparrow,default,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,dimetheus,randomsat,334.035,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,expGlucoseSilent,default,5000.09,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,lawa,default,5000.04,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,probSAT,RANDOM,567.35,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.04,timeout(cpu),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.16-v1000000-c4160000/unif-k3-r4.16-v1000000-c4160000-S3473990679862265595.cnf.bz2,YalSAT,default,865.607,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.03,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,gluHack,default,5000.04,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,CPSparrow,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,dimetheus,randomsat,283.961,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,expGlucoseSilent,default,5000.07,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,lawa,default,5000.03,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,probSAT,RANDOM,714.786,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.05,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.14-v1000000-c4140000/unif-k3-r4.14-v1000000-c4140000-S8434651259741795549.cnf.bz2,YalSAT,default,365.952,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,gluHack,default,4327.63,memout,UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,CPSparrow,default,5000.1,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,dimetheus,randomsat,106.436,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,expGlucoseSilent,default,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,lawa,default,1561.64,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,probSAT,RANDOM,99.7261,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.98-v1000000-c3980000/unif-k3-r3.98-v1000000-c3980000-S9064153533012388819.cnf.bz2,YalSAT,default,103.328,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.09,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,gluHack,default,5000.04,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,CPSparrow,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,dimetheus,randomsat,92.1933,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,expGlucoseSilent,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,lawa,default,303.754,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,probSAT,RANDOM,64.2225,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.06,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.92-v1000000-c3920000/unif-k3-r3.92-v1000000-c3920000-S6478714752512805755.cnf.bz2,YalSAT,default,40.9904,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.03,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,gluHack,default,4120.53,memout,UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,CPSparrow,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,dimetheus,randomsat,120.922,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,expGlucoseSilent,default,5000.01,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,lawa,default,1229.97,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,probSAT,RANDOM,40.7765,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.07,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r3.96-v1000000-c3960000/unif-k3-r3.96-v1000000-c3960000-S2241370121597250869.cnf.bz2,YalSAT,default,88.7378,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.07,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,gluHack,default,4211.94,memout,UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,CPSparrow,default,4999.96,timeout(cpu),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,dimetheus,randomsat,469.773,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,expGlucoseSilent,default,5000.03,timeout(cpu),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,lawa,default,5000.07,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,probSAT,RANDOM,3120.03,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.05,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.2-v1000000-c4200000/unif-k3-r4.2-v1000000-c4200000-S3436012548536479280.cnf.bz2,YalSAT,default,4999.87,timeout(cpu),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.09,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.09,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,gluHack,default,4950.52,memout,UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,CPSparrow,default,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,dimetheus,randomsat,1917.19,complete,SAT-VERIFIED
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,expGlucoseSilent,default,5000.05,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,lawa,default,5000.05,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,probSAT,RANDOM,5000.06,timeout(cpu),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.24-v1000000-c4240000/unif-k3-r4.24-v1000000-c4240000-S6562917690220172049.cnf.bz2,YalSAT,default,5000.02,timeout(wallclock),UNKNOWN
bz2/uniform-random-3SAT/unif-k3-r4.04-v1000000-c4040000/unif-k3-r4.04-v1000000-c4040000-S2723657137554619985.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.06,timeout(wallclock),UNKNOWN
